no,asset,start_date,end_date,duration,bet_type,spot,end_spot,payout,spot_unchanged,bom_win,nto_buy_price,nto_payout_rate,nto_actual_payout,nto_return,nto_client_profit
785657,frxUSDJPY,2013-03-22 15:51:00,2013-03-22 15:52:00,1,FLASHU,94.701,94.681,16200,0,0,9000,180%,0,80%,-9000
785665,frxGBPJPY,2013-03-22 15:52:00,2013-03-22 15:53:00,1,FLASHU,144.251,144.165,16200,0,0,9000,180%,0,80%,-9000
785669,frxUSDJPY,2013-03-22 15:52:00,2013-03-22 15:53:00,1,FLASHU,94.681,94.618,16200,0,0,9000,180%,0,80%,-9000
785680,frxUSDJPY,2013-03-22 15:53:00,2013-03-22 15:54:00,1,FLASHU,94.618,94.633,16200,0,1,9000,180%,16200,80%,7200
785690,frxUSDJPY,2013-03-22 15:55:00,2013-03-22 15:56:00,1,FLASHU,94.585,94.529,16200,0,0,9000,180%,0,80%,-9000
785707,frxEURUSD,2013-03-22 15:56:00,2013-03-22 15:57:00,1,FLASHD,1.29948,1.29996,16200,0,0,9000,180%,0,80%,-9000
785722,frxEURUSD,2013-03-22 15:57:00,2013-03-22 15:58:00,1,FLASHD,1.29996,1.29976,16200,0,1,9000,180%,16200,80%,7200
785723,frxUSDJPY,2013-03-22 15:58:00,2013-03-22 15:59:00,1,FLASHU,94.545,94.485,16200,0,0,9000,180%,0,80%,-9000
785764,frxEURUSD,2013-03-22 16:06:00,2013-03-22 16:07:00,1,FLASHU,1.29861,1.29835,16200,0,0,9000,180%,0,80%,-9000
785783,frxEURUSD,2013-03-22 16:09:00,2013-03-22 16:10:00,1,FLASHU,1.29868,1.29864,16200,0,0,9000,180%,0,80%,-9000
788158,frxUSDJPY,2013-03-25 00:29:00,2013-03-25 00:30:00,1,FLASHU,94.822,94.832,12600,0,1,7000,180%,12600,80%,5600
789116,frxGBPJPY,2013-03-25 01:35:00,2013-03-25 01:36:00,1,FLASHD,144.721,144.711,12600,0,1,7000,180%,12600,80%,5600
789161,frxGBPJPY,2013-03-25 01:36:00,2013-03-25 01:37:00,1,FLASHD,144.711,144.726,12600,0,0,7000,180%,0,80%,-7000
789163,frxEURUSD,2013-03-25 01:37:00,2013-03-25 01:38:00,1,FLASHD,1.30441,1.30452,12600,0,0,7000,180%,0,80%,-7000
789566,frxEURJPY,2013-03-25 02:10:00,2013-03-25 02:11:00,1,FLASHU,123.611,123.591,12600,0,0,7000,180%,0,80%,-7000
789591,frxGBPJPY,2013-03-25 02:16:00,2013-03-25 02:17:00,1,FLASHU,144.546,144.547,12600,0,1,7000,180%,12600,80%,5600
789592,frxEURUSD,2013-03-25 02:17:00,2013-03-25 02:18:00,1,FLASHU,1.30261,1.30253,12600,0,0,7000,180%,0,80%,-7000
789601,frxEURUSD,2013-03-25 02:20:00,2013-03-25 02:21:00,1,FLASHU,1.30245,1.30275,12600,0,1,7000,180%,12600,80%,5600
789607,frxEURJPY,2013-03-25 02:23:00,2013-03-25 02:24:00,1,FLASHU,123.464,123.498,12600,0,1,7000,180%,12600,80%,5600
789813,frxEURJPY,2013-03-25 03:16:00,2013-03-25 03:17:00,1,FLASHD,123.655,123.646,12600,0,1,7000,180%,12600,80%,5600
789876,frxEURJPY,2013-03-25 03:35:00,2013-03-25 03:36:00,1,FLASHU,123.551,123.55,12600,0,0,7000,180%,0,80%,-7000
789904,frxUSDJPY,2013-03-25 03:36:00,2013-03-25 03:37:00,1,FLASHU,94.81,94.813,12600,0,1,7000,180%,12600,80%,5600
789914,frxUSDJPY,2013-03-25 03:38:00,2013-03-25 03:39:00,1,FLASHU,94.801,94.797,12600,0,0,7000,180%,0,80%,-7000
789971,frxEURUSD,2013-03-25 04:00:00,2013-03-25 04:01:00,1,FLASHU,1.30289,1.30315,12600,0,1,7000,180%,12600,80%,5600
790334,frxGBPJPY,2013-03-25 04:28:00,2013-03-25 04:29:00,1,FLASHD,144.581,144.591,12600,0,0,7000,180%,0,80%,-7000
790345,frxGBPJPY,2013-03-25 04:29:00,2013-03-25 04:30:00,1,FLASHD,144.591,144.591,12600,1,0,7000,180%,7000,80%,0
790475,frxUSDJPY,2013-03-25 04:33:00,2013-03-25 04:34:00,1,FLASHD,94.847,94.84,12600,0,1,7000,180%,12600,80%,5600
790497,frxUSDJPY,2013-03-25 04:35:00,2013-03-25 04:36:00,1,FLASHD,94.844,94.84,12600,0,1,7000,180%,12600,80%,5600
790756,frxEURUSD,2013-03-25 05:25:00,2013-03-25 05:26:00,1,FLASHD,1.30375,1.30392,12600,0,0,7000,180%,0,80%,-7000
790757,frxGBPJPY,2013-03-25 05:25:00,2013-03-25 05:26:00,1,FLASHU,144.552,144.564,12600,0,1,7000,180%,12600,80%,5600
790758,frxEURUSD,2013-03-25 05:26:00,2013-03-25 05:27:00,1,FLASHD,1.30392,1.30385,12600,0,1,7000,180%,12600,80%,5600
790767,frxGBPJPY,2013-03-25 05:27:00,2013-03-25 05:28:00,1,FLASHU,144.528,144.529,12600,0,1,7000,180%,12600,80%,5600
790769,frxGBPJPY,2013-03-25 05:28:00,2013-03-25 05:29:00,1,FLASHU,144.529,144.54,12600,0,1,7000,180%,12600,80%,5600
793695,frxGBPJPY,2013-03-25 09:36:00,2013-03-25 09:37:00,1,FLASHU,144.24,144.203,12600,0,0,7000,180%,0,80%,-7000
793696,frxGBPJPY,2013-03-25 09:37:00,2013-03-25 09:38:00,1,FLASHU,144.203,144.16,12600,0,0,7000,180%,0,80%,-7000
793711,frxGBPJPY,2013-03-25 09:40:00,2013-03-25 09:41:00,1,FLASHU,144.17,144.2,14400,0,1,8000,180%,14400,80%,6400
793727,frxEURJPY,2013-03-25 09:42:00,2013-03-25 09:43:00,1,FLASHD,123.347,123.35,14400,0,0,8000,180%,0,80%,-8000
793841,frxEURJPY,2013-03-25 09:45:00,2013-03-25 09:46:00,1,FLASHD,123.359,123.346,14400,0,1,8000,180%,14400,80%,6400
793900,frxUSDJPY,2013-03-25 09:53:00,2013-03-25 09:54:00,1,FLASHU,94.713,94.721,14400,0,1,8000,180%,14400,80%,6400
794149,frxEURJPY,2013-03-25 10:11:00,2013-03-25 10:12:00,1,FLASHU,123.247,123.261,14400,0,1,8000,180%,14400,80%,6400
802421,frxEURUSD,2013-03-26 03:31:00,2013-03-26 03:32:00,1,FLASHD,1.28693,1.28695,14400,0,0,8000,180%,0,80%,-8000
802425,frxEURUSD,2013-03-26 03:33:00,2013-03-26 03:34:00,1,FLASHD,1.28712,1.28705,14400,0,1,8000,180%,14400,80%,6400
802527,frxGBPJPY,2013-03-26 03:54:00,2013-03-26 03:55:00,1,FLASHU,143.166,143.177,14400,0,1,8000,180%,14400,80%,6400
802619,frxGBPJPY,2013-03-26 04:15:00,2013-03-26 04:16:00,1,FLASHU,143.108,143.101,14400,0,0,8000,180%,0,80%,-8000
802624,frxGBPJPY,2013-03-26 04:16:00,2013-03-26 04:17:00,1,FLASHU,143.101,143.101,14400,1,0,8000,180%,8000,80%,0
802718,frxEURUSD,2013-03-26 04:32:00,2013-03-26 04:33:00,1,FLASHU,1.28637,1.28641,14400,0,1,8000,180%,14400,80%,6400
802720,frxEURJPY,2013-03-26 04:33:00,2013-03-26 04:34:00,1,FLASHU,121.239,121.252,14400,0,1,8000,180%,14400,80%,6400
804383,frxUSDJPY,2013-03-26 07:10:00,2013-03-26 07:11:00,1,FLASHU,94.31,94.309,14400,0,0,8000,180%,0,80%,-8000
804387,frxUSDJPY,2013-03-26 07:11:00,2013-03-26 07:12:00,1,FLASHD,94.309,94.335,14400,0,0,8000,180%,0,80%,-8000
804390,frxUSDJPY,2013-03-26 07:12:00,2013-03-26 07:13:00,1,FLASHD,94.335,94.339,14400,0,0,8000,180%,0,80%,-8000
804404,frxUSDJPY,2013-03-26 07:13:00,2013-03-26 07:14:00,1,FLASHD,94.339,94.312,14400,0,1,8000,180%,14400,80%,6400
804431,frxEURUSD,2013-03-26 07:16:00,2013-03-26 07:17:00,1,FLASHU,1.2875,1.2874,14400,0,0,8000,180%,0,80%,-8000
804433,frxEURUSD,2013-03-26 07:17:00,2013-03-26 07:18:00,1,FLASHU,1.2874,1.2874,14400,1,0,8000,180%,8000,80%,0
804601,frxEURUSD,2013-03-26 07:25:00,2013-03-26 07:26:00,1,FLASHD,1.2883,1.2882,14400,0,1,8000,180%,14400,80%,6400
804608,frxEURUSD,2013-03-26 07:27:00,2013-03-26 07:28:00,1,FLASHD,1.28818,1.28828,14400,0,0,8000,180%,0,80%,-8000
804623,frxGBPJPY,2013-03-26 07:28:00,2013-03-26 07:29:00,1,FLASHD,143.403,143.364,14400,0,1,8000,180%,14400,80%,6400
804628,frxEURJPY,2013-03-26 07:28:00,2013-03-26 07:29:00,1,FLASHD,121.532,121.537,14400,0,0,8000,180%,0,80%,-8000
804630,frxUSDJPY,2013-03-26 07:29:00,2013-03-26 07:30:00,1,FLASHD,94.346,94.326,14400,0,1,8000,180%,14400,80%,6400
804751,frxGBPJPY,2013-03-26 07:30:00,2013-03-26 07:31:00,1,FLASHD,143.415,143.406,14400,0,1,8000,180%,14400,80%,6400
804779,frxUSDJPY,2013-03-26 07:33:00,2013-03-26 07:34:00,1,FLASHD,94.391,94.382,14400,0,1,8000,180%,14400,80%,6400
805043,frxEURUSD,2013-03-26 07:42:00,2013-03-26 07:43:00,1,FLASHU,1.28753,1.28723,15300,0,0,8500,180%,0,80%,-8500
805046,frxEURUSD,2013-03-26 07:43:00,2013-03-26 07:44:00,1,FLASHU,1.28723,1.28742,15300,0,1,8500,180%,15300,80%,6800
805048,frxGBPJPY,2013-03-26 07:43:00,2013-03-26 07:44:00,1,FLASHU,143.231,143.246,15300,0,1,8500,180%,15300,80%,6800
806502,frxGBPJPY,2013-03-26 09:24:00,2013-03-26 09:25:00,1,FLASHU,142.805,142.846,15300,0,1,8500,180%,15300,80%,6800
806519,frxEURJPY,2013-03-26 09:28:00,2013-03-26 09:29:00,1,FLASHD,121.197,121.184,15300,0,1,8500,180%,15300,80%,6800
806592,frxUSDJPY,2013-03-26 09:38:00,2013-03-26 09:39:00,1,FLASHD,94.192,94.181,15300,0,1,8500,180%,15300,80%,6800
814240,frxEURJPY,2013-03-27 03:49:00,2013-03-27 03:50:00,1,FLASHU,121.739,121.749,16200,0,1,9000,180%,16200,80%,7200
814521,frxEURUSD,2013-03-27 03:58:00,2013-03-27 03:59:00,1,FLASHU,1.28416,1.28418,16200,0,1,9000,180%,16200,80%,7200
814524,frxUSDJPY,2013-03-27 03:59:00,2013-03-27 04:00:00,1,FLASHD,94.825,94.84,16200,0,0,9000,180%,0,80%,-9000
814658,frxUSDJPY,2013-03-27 04:00:00,2013-03-27 04:01:00,1,FLASHD,94.84,94.829,16200,0,1,9000,180%,16200,80%,7200
814950,frxEURJPY,2013-03-27 04:13:00,2013-03-27 04:14:00,1,FLASHD,121.809,121.803,16200,0,1,9000,180%,16200,80%,7200
827749,frxUSDJPY,2013-03-28 06:23:00,2013-03-28 06:24:00,1,FLASHD,94.186,94.185,17100,0,1,9500,180%,17100,80%,7600
827896,frxEURUSD,2013-03-28 06:34:00,2013-03-28 06:35:00,1,FLASHD,1.27943,1.27957,17100,0,0,9500,180%,0,80%,-9500
827898,frxEURUSD,2013-03-28 06:34:00,2013-03-28 06:35:00,1,FLASHD,1.27943,1.27957,17100,0,0,9500,180%,0,80%,-9500
828036,frxEURUSD,2013-03-28 06:36:00,2013-03-28 06:37:00,1,FLASHD,1.2797,1.27979,17100,0,0,9500,180%,0,80%,-9500
828311,frxUSDJPY,2013-03-28 06:48:00,2013-03-28 06:49:00,1,FLASHU,94.152,94.134,17100,0,0,9500,180%,0,80%,-9500
828324,frxUSDJPY,2013-03-28 06:49:00,2013-03-28 06:50:00,1,FLASHU,94.134,94.151,17100,0,1,9500,180%,17100,80%,7600
828465,frxEURJPY,2013-03-28 06:51:00,2013-03-28 06:52:00,1,FLASHD,120.564,120.596,17100,0,0,9500,180%,0,80%,-9500
828467,frxEURUSD,2013-03-28 06:52:00,2013-03-28 06:53:00,1,FLASHD,1.28055,1.28058,17100,0,0,9500,180%,0,80%,-9500
828468,frxGBPJPY,2013-03-28 06:52:00,2013-03-28 06:53:00,1,FLASHD,142.681,142.686,17100,0,0,9500,180%,0,80%,-9500
828472,frxGBPJPY,2013-03-28 06:53:00,2013-03-28 06:54:00,1,FLASHD,142.686,142.701,17100,0,0,9500,180%,0,80%,-9500
828477,frxEURJPY,2013-03-28 06:54:00,2013-03-28 06:55:00,1,FLASHD,120.593,120.557,17100,0,1,9500,180%,17100,80%,7600
828478,frxGBPJPY,2013-03-28 06:54:00,2013-03-28 06:55:00,1,FLASHD,142.701,142.682,17100,0,1,9500,180%,17100,80%,7600
828772,frxUSDJPY,2013-03-28 07:04:00,2013-03-28 07:05:00,1,FLASHD,94.224,94.245,17100,0,0,9500,180%,0,80%,-9500
829155,frxUSDJPY,2013-03-28 07:30:00,2013-03-28 07:31:00,1,FLASHU,94.141,94.139,17100,0,0,9500,180%,0,80%,-9500
829158,frxUSDJPY,2013-03-28 07:32:00,2013-03-28 07:33:00,1,FLASHU,94.113,94.13,17100,0,1,9500,180%,17100,80%,7600
829160,frxUSDJPY,2013-03-28 07:32:00,2013-03-28 07:33:00,1,FLASHU,94.113,94.13,17100,0,1,9500,180%,17100,80%,7600
829197,frxUSDJPY,2013-03-28 07:36:00,2013-03-28 07:37:00,1,FLASHU,94.084,94.104,17100,0,1,9500,180%,17100,80%,7600
829265,frxUSDJPY,2013-03-28 07:49:00,2013-03-28 07:50:00,1,FLASHD,94.206,94.163,17100,0,1,9500,180%,17100,80%,7600
829312,frxEURJPY,2013-03-28 07:57:00,2013-03-28 07:58:00,1,FLASHD,120.467,120.456,17100,0,1,9500,180%,17100,80%,7600
829338,frxGBPJPY,2013-03-28 08:00:00,2013-03-28 08:01:00,1,FLASHD,142.762,142.793,17100,0,0,9500,180%,0,80%,-9500
829351,frxGBPJPY,2013-03-28 08:01:00,2013-03-28 08:02:00,1,FLASHD,142.793,142.813,17100,0,0,9500,180%,0,80%,-9500
829363,frxUSDJPY,2013-03-28 08:02:00,2013-03-28 08:03:00,1,FLASHD,94.221,94.231,17100,0,0,9500,180%,0,80%,-9500
829364,frxGBPJPY,2013-03-28 08:02:00,2013-03-28 08:03:00,1,FLASHD,142.813,142.853,17100,0,0,9500,180%,0,80%,-9500
829390,frxUSDJPY,2013-03-28 08:04:00,2013-03-28 08:05:00,1,FLASHD,94.223,94.205,17100,0,1,9500,180%,17100,80%,7600
829411,frxEURUSD,2013-03-28 08:06:00,2013-03-28 08:07:00,1,FLASHD,1.27954,1.27978,17100,0,0,9500,180%,0,80%,-9500
829412,frxEURUSD,2013-03-28 08:07:00,2013-03-28 08:08:00,1,FLASHD,1.27978,1.27957,17100,0,1,9500,180%,17100,80%,7600
829429,frxEURUSD,2013-03-28 08:14:00,2013-03-28 08:15:00,1,FLASHD,1.28064,1.2805,17100,0,1,9500,180%,17100,80%,7600
829564,frxGBPJPY,2013-03-28 08:21:00,2013-03-28 08:22:00,1,FLASHU,142.756,142.776,17100,0,1,9500,180%,17100,80%,7600
829664,frxEURJPY,2013-03-28 08:35:00,2013-03-28 08:36:00,1,FLASHU,120.454,120.398,17100,0,0,9500,180%,0,80%,-9500
829679,frxEURJPY,2013-03-28 08:36:00,2013-03-28 08:37:00,1,FLASHU,120.398,120.404,17100,0,1,9500,180%,17100,80%,7600
829681,frxUSDJPY,2013-03-28 08:36:00,2013-03-28 08:37:00,1,FLASHU,94.119,94.106,17100,0,0,9500,180%,0,80%,-9500
829697,frxUSDJPY,2013-03-28 08:37:00,2013-03-28 08:38:00,1,FLASHU,94.106,94.121,17100,0,1,9500,180%,17100,80%,7600
829699,frxUSDJPY,2013-03-28 08:38:00,2013-03-28 08:39:00,1,FLASHU,94.121,94.12,17100,0,0,9500,180%,0,80%,-9500
829701,frxUSDJPY,2013-03-28 08:39:00,2013-03-28 08:40:00,1,FLASHU,94.12,94.14,17100,0,1,9500,180%,17100,80%,7600
829729,frxEURUSD,2013-03-28 08:44:00,2013-03-28 08:45:00,1,FLASHU,1.27902,1.27894,17100,0,0,9500,180%,0,80%,-9500
829762,frxEURUSD,2013-03-28 08:46:00,2013-03-28 08:47:00,1,FLASHU,1.27889,1.27852,17100,0,0,9500,180%,0,80%,-9500
829800,frxEURJPY,2013-03-28 08:53:00,2013-03-28 08:54:00,1,FLASHU,120.23,120.221,17100,0,0,9500,180%,0,80%,-9500
829838,frxEURJPY,2013-03-28 08:55:00,2013-03-28 08:56:00,1,FLASHU,120.221,120.209,17100,0,0,9500,180%,0,80%,-9500
829949,frxUSDJPY,2013-03-28 08:59:00,2013-03-28 09:00:00,1,FLASHU,94.101,94.102,17100,0,1,9500,180%,17100,80%,7600
830186,frxUSDJPY,2013-03-28 09:05:00,2013-03-28 09:06:00,1,FLASHU,94.063,94.083,17100,0,1,9500,180%,17100,80%,7600
830205,frxUSDJPY,2013-03-28 09:09:00,2013-03-28 09:10:00,1,FLASHU,94.056,94.032,17100,0,0,9500,180%,0,80%,-9500
830339,frxUSDJPY,2013-03-28 09:10:00,2013-03-28 09:11:00,1,FLASHU,94.032,94.071,17100,0,1,9500,180%,17100,80%,7600
830494,frxEURJPY,2013-03-28 09:16:00,2013-03-28 09:17:00,1,FLASHU,119.915,119.98,17100,0,1,9500,180%,17100,80%,7600
830495,frxUSDJPY,2013-03-28 09:16:00,2013-03-28 09:17:00,1,FLASHU,93.958,93.951,17100,0,0,9500,180%,0,80%,-9500
830513,frxUSDJPY,2013-03-28 09:17:00,2013-03-28 09:18:00,1,FLASHU,93.951,93.925,17100,0,0,9500,180%,0,80%,-9500
830528,frxUSDJPY,2013-03-28 09:18:00,2013-03-28 09:19:00,1,FLASHU,93.925,93.897,17100,0,0,9500,180%,0,80%,-9500
830544,frxGBPJPY,2013-03-28 09:19:00,2013-03-28 09:20:00,1,FLASHU,142.267,142.343,17100,0,1,9500,180%,17100,80%,7600
830546,frxUSDJPY,2013-03-28 09:19:00,2013-03-28 09:20:00,1,FLASHU,93.897,93.923,17100,0,1,9500,180%,17100,80%,7600
830602,frxEURUSD,2013-03-28 09:24:00,2013-03-28 09:25:00,1,FLASHU,1.2762,1.27606,17100,0,0,9500,180%,0,80%,-9500
830721,frxEURUSD,2013-03-28 09:26:00,2013-03-28 09:27:00,1,FLASHU,1.27584,1.27574,17100,0,0,9500,180%,0,80%,-9500
830740,frxEURUSD,2013-03-28 09:28:00,2013-03-28 09:29:00,1,FLASHU,1.27576,1.27561,17100,0,0,9500,180%,0,80%,-9500
830891,frxGBPJPY,2013-03-28 09:34:00,2013-03-28 09:35:00,1,FLASHD,142.387,142.397,17100,0,0,9500,180%,0,80%,-9500
831009,frxGBPJPY,2013-03-28 09:35:00,2013-03-28 09:36:00,1,FLASHD,142.397,142.471,17100,0,0,9500,180%,0,80%,-9500
831020,frxGBPJPY,2013-03-28 09:36:00,2013-03-28 09:37:00,1,FLASHD,142.471,142.501,17100,0,0,9500,180%,0,80%,-9500
831022,frxEURJPY,2013-03-28 09:37:00,2013-03-28 09:38:00,1,FLASHD,119.957,119.973,17100,0,0,9500,180%,0,80%,-9500
831024,frxGBPJPY,2013-03-28 09:37:00,2013-03-28 09:38:00,1,FLASHD,142.501,142.516,17100,0,0,9500,180%,0,80%,-9500
841375,frxGBPJPY,2013-03-29 06:52:00,2013-03-29 06:53:00,1,FLASHD,142.876,142.891,8640,0,0,4800,180%,0,80%,-4800
841386,frxEURUSD,2013-03-29 06:53:00,2013-03-29 06:54:00,1,FLASHD,1.28066,1.28065,8640,0,1,4800,180%,8640,80%,3840
841420,frxEURUSD,2013-03-29 06:55:00,2013-03-29 06:56:00,1,FLASHD,1.28095,1.28086,8640,0,1,4800,180%,8640,80%,3840
842391,frxGBPJPY,2013-03-29 09:27:00,2013-03-29 09:28:00,1,FLASHD,142.893,142.886,9000,0,1,5000,180%,9000,80%,4000
842439,frxGBPJPY,2013-03-29 09:35:00,2013-03-29 09:36:00,1,FLASHD,142.911,142.89,9000,0,1,5000,180%,9000,80%,4000
842442,frxEURUSD,2013-03-29 09:37:00,2013-03-29 09:38:00,1,FLASHU,1.28208,1.28208,9000,1,0,5000,180%,5000,80%,0
842513,frxGBPJPY,2013-03-29 09:48:00,2013-03-29 09:49:00,1,FLASHD,142.949,142.95,9000,0,0,5000,180%,0,80%,-5000
842529,frxGBPJPY,2013-03-29 09:49:00,2013-03-29 09:50:00,1,FLASHD,142.95,142.949,9000,0,1,5000,180%,9000,80%,4000
842590,frxEURUSD,2013-03-29 09:57:00,2013-03-29 09:58:00,1,FLASHU,1.28181,1.28186,9000,0,1,5000,180%,9000,80%,4000
842614,frxGBPJPY,2013-03-29 10:01:00,2013-03-29 10:02:00,1,FLASHD,142.946,142.947,9000,0,0,5000,180%,0,80%,-5000
842681,frxGBPJPY,2013-03-29 10:05:00,2013-03-29 10:06:00,1,FLASHD,142.975,142.98,9000,0,0,5000,180%,0,80%,-5000
842713,frxUSDJPY,2013-03-29 10:07:00,2013-03-29 10:08:00,1,FLASHD,94.089,94.074,9000,0,1,5000,180%,9000,80%,4000
842754,frxEURJPY,2013-03-29 10:10:00,2013-03-29 10:11:00,1,FLASHD,120.599,120.589,9000,0,1,5000,180%,9000,80%,4000
842776,frxGBPJPY,2013-03-29 10:18:00,2013-03-29 10:19:00,1,FLASHU,142.913,142.914,9000,0,1,5000,180%,9000,80%,4000
845277,frxGBPJPY,2013-03-29 14:51:00,2013-03-29 14:52:00,1,FLASHU,143.084,143.086,16200,0,1,9000,180%,16200,80%,7200
856763,frxUSDJPY,2013-04-01 09:12:00,2013-04-01 09:13:00,1,FLASHD,93.583,93.575,9900,0,1,5500,180%,9900,80%,4400
856804,frxUSDJPY,2013-04-01 09:20:00,2013-04-01 09:21:00,1,FLASHD,93.58,93.564,9900,0,1,5500,180%,9900,80%,4400
856821,frxGBPJPY,2013-04-01 09:25:00,2013-04-01 09:26:00,1,FLASHU,142.188,142.251,9900,0,1,5500,180%,9900,80%,4400
873066,frxEURUSD,2013-04-02 11:34:00,2013-04-02 11:35:00,1,FLASHU,1.28316,1.28311,10800,0,0,6000,180%,0,80%,-6000
873073,frxGBPJPY,2013-04-02 11:35:00,2013-04-02 11:36:00,1,FLASHU,141.58,141.538,10800,0,0,6000,180%,0,80%,-6000
873089,frxGBPJPY,2013-04-02 11:36:00,2013-04-02 11:37:00,1,FLASHU,141.538,141.532,10800,0,0,6000,180%,0,80%,-6000
873095,frxGBPJPY,2013-04-02 11:37:00,2013-04-02 11:38:00,1,FLASHU,141.532,141.541,10800,0,1,6000,180%,10800,80%,4800
873115,frxGBPJPY,2013-04-02 11:41:00,2013-04-02 11:42:00,1,FLASHU,141.497,141.53,10800,0,1,6000,180%,10800,80%,4800
873118,frxEURJPY,2013-04-02 11:44:00,2013-04-02 11:45:00,1,FLASHU,119.673,119.652,10800,0,0,6000,180%,0,80%,-6000
873200,frxEURUSD,2013-04-02 11:55:00,2013-04-02 11:56:00,1,FLASHD,1.28337,1.2834,10800,0,0,6000,180%,0,80%,-6000
873208,frxEURUSD,2013-04-02 11:56:00,2013-04-02 11:57:00,1,FLASHD,1.2834,1.28337,10800,0,1,6000,180%,10800,80%,4800
873239,frxEURUSD,2013-04-02 11:59:00,2013-04-02 12:00:00,1,FLASHD,1.28353,1.28346,10800,0,1,6000,180%,10800,80%,4800
873257,frxEURJPY,2013-04-02 12:01:00,2013-04-02 12:02:00,1,FLASHD,119.745,119.742,10800,0,1,6000,180%,10800,80%,4800
873260,frxEURUSD,2013-04-02 12:02:00,2013-04-02 12:03:00,1,FLASHD,1.28394,1.28384,10800,0,1,6000,180%,10800,80%,4800
873262,frxEURJPY,2013-04-02 12:03:00,2013-04-02 12:04:00,1,FLASHD,119.754,119.726,10800,0,1,6000,180%,10800,80%,4800
873263,frxEURJPY,2013-04-02 12:04:00,2013-04-02 12:05:00,1,FLASHD,119.726,119.795,10800,0,0,6000,180%,0,80%,-6000
873279,frxEURJPY,2013-04-02 12:05:00,2013-04-02 12:06:00,1,FLASHD,119.795,119.786,10800,0,1,6000,180%,10800,80%,4800
873310,frxEURJPY,2013-04-02 12:10:00,2013-04-02 12:11:00,1,FLASHD,119.798,119.76,10800,0,1,6000,180%,10800,80%,4800
873312,frxGBPJPY,2013-04-02 12:14:00,2013-04-02 12:15:00,1,FLASHU,141.386,141.423,10800,0,1,6000,180%,10800,80%,4800
873334,frxGBPJPY,2013-04-02 12:16:00,2013-04-02 12:17:00,1,FLASHU,141.391,141.374,10800,0,0,6000,180%,0,80%,-6000
873337,frxUSDJPY,2013-04-02 12:18:00,2013-04-02 12:19:00,1,FLASHU,93.226,93.237,10800,0,1,6000,180%,10800,80%,4800
873383,frxEURUSD,2013-04-02 12:25:00,2013-04-02 12:26:00,1,FLASHU,1.28373,1.28349,10800,0,0,6000,180%,0,80%,-6000
873386,frxUSDJPY,2013-04-02 12:27:00,2013-04-02 12:28:00,1,FLASHU,93.166,93.167,10800,0,1,6000,180%,10800,80%,4800
873406,frxUSDJPY,2013-04-02 12:29:00,2013-04-02 12:30:00,1,FLASHU,93.139,93.101,10800,0,0,6000,180%,0,80%,-6000
873450,frxUSDJPY,2013-04-02 12:30:00,2013-04-02 12:31:00,1,FLASHU,93.101,93.12,10800,0,1,6000,180%,10800,80%,4800
873470,frxUSDJPY,2013-04-02 12:31:00,2013-04-02 12:32:00,1,FLASHU,93.12,93.144,10800,0,1,6000,180%,10800,80%,4800
883443,frxGBPJPY,2013-04-03 08:11:00,2013-04-03 08:12:00,1,FLASHD,141.262,141.252,10800,0,1,6000,180%,10800,80%,4800
883497,frxEURUSD,2013-04-03 08:20:00,2013-04-03 08:21:00,1,FLASHD,1.28099,1.28096,10800,0,1,6000,180%,10800,80%,4800
883616,frxEURUSD,2013-04-03 08:29:00,2013-04-03 08:30:00,1,FLASHD,1.28165,1.28157,10800,0,1,6000,180%,10800,80%,4800
897372,frxEURJPY,2013-04-04 08:59:00,2013-04-04 09:00:00,1,FLASHD,122.127,122.097,11700,0,1,6500,180%,11700,80%,5200
897426,frxEURUSD,2013-04-04 09:19:00,2013-04-04 09:20:00,1,FLASHD,1.2795,1.27959,11700,0,0,6500,180%,0,80%,-6500
897439,frxEURUSD,2013-04-04 09:20:00,2013-04-04 09:21:00,1,FLASHD,1.27959,1.27997,11700,0,0,6500,180%,0,80%,-6500
897442,frxEURJPY,2013-04-04 09:21:00,2013-04-04 09:22:00,1,FLASHD,122.131,122.157,11700,0,0,6500,180%,0,80%,-6500
897445,frxGBPJPY,2013-04-04 09:23:00,2013-04-04 09:24:00,1,FLASHD,143.808,143.825,11700,0,0,6500,180%,0,80%,-6500
897455,frxEURUSD,2013-04-04 09:27:00,2013-04-04 09:28:00,1,FLASHD,1.28018,1.28052,11700,0,0,6500,180%,0,80%,-6500
897507,frxEURJPY,2013-04-04 09:46:00,2013-04-04 09:47:00,1,FLASHD,122.214,122.178,11700,0,1,6500,180%,11700,80%,5200
897508,frxUSDJPY,2013-04-04 09:46:00,2013-04-04 09:47:00,1,FLASHD,95.504,95.474,11700,0,1,6500,180%,11700,80%,5200
897509,frxGBPJPY,2013-04-04 09:47:00,2013-04-04 09:48:00,1,FLASHU,143.768,143.802,11700,0,1,6500,180%,11700,80%,5200
897539,frxGBPJPY,2013-04-04 09:55:00,2013-04-04 09:56:00,1,FLASHU,143.701,143.717,11700,0,1,6500,180%,11700,80%,5200
897540,frxEURUSD,2013-04-04 09:57:00,2013-04-04 09:58:00,1,FLASHU,1.27919,1.27949,11700,0,1,6500,180%,11700,80%,5200
