Valuation Date,Term Structure,Base Currency,Term Currency,Option Class,Call/Put,Spot,Strike Price,Barrier1,Barrier2,Days,Expiry Date,Delivery Date,Price Mid,Delta,Gamma,Vega,Theta,Rho,Market Vol Bid,Market Vol Ask,Price Bid,Price Offer,ID,mini
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.891,0.929,1,03-Dec-11,03-Dec-11,0.08375,15.39,42.49,0.01627,0.12204,0,0,0,0.0225,0.145,USDCHF_117,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.889,0.93,1,03-Dec-11,03-Dec-11,0.07625,11.44,33.53,0.01284,0.10356,0,0,0,0.02,0.1325,USDCHF_118,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.887,0.931,1,03-Dec-11,03-Dec-11,0.06875,8.2983,25.89,0.00991,0.08718,0,0,0,0.0175,0.12,USDCHF_119,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.885,0.932,1,03-Dec-11,03-Dec-11,0.06375,5.8894,19.52,0.00747,0.07267,0,0,0,0.015,0.1125,USDCHF_120,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.883,0.933,1,03-Dec-11,03-Dec-11,0.05625,4.0906,14.37,0.0055,0.05988,0,0,0,0.01,0.1025,USDCHF_121,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.881,0.934,1,03-Dec-11,03-Dec-11,0.05,2.7815,10.32,0.00395,0.04873,0,0,0,0.0075,0.0925,USDCHF_122,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.879,0.935,1,03-Dec-11,03-Dec-11,0.0434,1.852,7.2437,0.00277,0.03916,0,0,0,0.0043,0.0825,USDCHF_123,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.877,0.936,1,03-Dec-11,03-Dec-11,0.03885,1.2075,4.9641,0.0019,0.03107,0,0,0,0.0027,0.075,USDCHF_124,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.875,0.937,1,03-Dec-11,03-Dec-11,0.03205,0.77107,3.3236,0.00127,0.02435,0,0,0,0.0016,0.0625,USDCHF_125,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.87,,,2,04-Dec-11,04-Dec-11,0.99375,0.0002,-0.00094,0,-0.00003,0,0,0,0.9875,1,USDCHF_126,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.874,,,2,04-Dec-11,04-Dec-11,0.9875,0.0016,-0.00693,-0.00001,-0.00002,0,0,0,0.975,1,USDCHF_127,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.878,,,2,04-Dec-11,04-Dec-11,0.9775,0.01054,-0.04116,-0.00003,0,0,0,0,0.955,1,USDCHF_128,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.882,,,2,04-Dec-11,04-Dec-11,0.9662,0.05673,-0.19742,-0.00015,0.00012,0,0,0,0.9325,0.9999,USDCHF_129,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.886,,,2,04-Dec-11,04-Dec-11,0.9609,0.25012,-0.76475,-0.00059,0.00069,0,0,0,0.9225,0.9993,USDCHF_130,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.89,,,2,04-Dec-11,04-Dec-11,0.96475,0.90592,-2.3889,-0.00183,0.00289,0,0,0,0.9325,0.997,USDCHF_131,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.894,,,2,04-Dec-11,04-Dec-11,0.945,2.7027,-5.995,-0.00459,0.00967,0,0,0,0.9,0.99,USDCHF_132,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.898,,,2,04-Dec-11,04-Dec-11,0.925,6.6585,-11.99,-0.00919,0.0257,0,0,0,0.8725,0.9775,USDCHF_133,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.902,,,2,04-Dec-11,04-Dec-11,0.90125,13.58,-18.82,-0.01442,0.05251,0,0,0,0.835,0.9675,USDCHF_134,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.906,,,2,04-Dec-11,04-Dec-11,0.85625,22.99,-22.36,-0.01713,0.07784,0,0,0,0.775,0.9375,USDCHF_135,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.91,,,2,04-Dec-11,04-Dec-11,0.72125,32.37,-18.17,-0.01392,0.07422,0,0,0,0.6275,0.815,USDCHF_136,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.914,,,2,04-Dec-11,04-Dec-11,0.54875,38.02,-5.7702,-0.00442,0.02598,0,0,0,0.45,0.6475,USDCHF_137,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.918,,,2,04-Dec-11,04-Dec-11,0.37875,37.32,9.5573,0.00732,-0.04128,0,0,0,0.2825,0.475,USDCHF_138,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.922,,,2,04-Dec-11,04-Dec-11,0.24375,30.7,20.33,0.01557,-0.08141,0,0,0,0.1575,0.33,USDCHF_139,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.926,,,2,04-Dec-11,04-Dec-11,0.14375,21.21,22.62,0.01733,-0.07763,0,0,0,0.0725,0.215,USDCHF_140,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.93,,,2,04-Dec-11,04-Dec-11,0.0875,12.34,18.12,0.01388,-0.05035,0,0,0,0.0275,0.1475,USDCHF_141,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.934,,,2,04-Dec-11,04-Dec-11,0.06875,6.0512,11.31,0.00867,-0.02457,0,0,0,0.0175,0.12,USDCHF_142,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.938,,,2,04-Dec-11,04-Dec-11,0.05125,2.5097,5.6945,0.00436,-0.00953,0,0,0,0.01,0.0925,USDCHF_143,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.942,,,2,04-Dec-11,04-Dec-11,0.0303,0.88193,2.3516,0.0018,-0.00305,0,0,0,0.0031,0.0575,USDCHF_144,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.946,,,2,04-Dec-11,04-Dec-11,0.0154,0.26315,0.80577,0.00062,-0.00082,0,0,0,0.0008,0.03,USDCHF_145,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.95,,,2,04-Dec-11,04-Dec-11,0.0076,0.06681,0.23088,0.00018,-0.00019,0,0,0,0.0002,0.015,USDCHF_146,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.954,,,2,04-Dec-11,04-Dec-11,0.00145,0.01446,0.05565,0.00004,-0.00004,0,0,0,0,0.0029,USDCHF_147,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.871,,,2,04-Dec-11,04-Dec-11,0.00115,-0.00034,0.00158,0,0,0,0,0,0,0.0023,USDCHF_148,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.875,,,2,04-Dec-11,04-Dec-11,0.00125,-0.00261,0.01104,0.00001,-0.00001,0,0,0,0,0.0025,USDCHF_149,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.879,,,2,04-Dec-11,04-Dec-11,0.01,-0.01636,0.06214,0.00005,-0.00004,0,0,0,0,0.02,USDCHF_150,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.883,,,2,04-Dec-11,04-Dec-11,0.0351,-0.08375,0.28257,0.00022,-0.00022,0,0,0,0.0002,0.07,USDCHF_151,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.887,,,2,04-Dec-11,04-Dec-11,0.033,-0.35143,1.0375,0.00079,-0.00104,0,0,0,0.001,0.065,USDCHF_152,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.891,,,2,04-Dec-11,04-Dec-11,0.0408,-1.2123,3.0697,0.00235,-0.00402,0,0,0,0.0041,0.0775,USDCHF_153,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.895,,,2,04-Dec-11,04-Dec-11,0.06,-3.447,7.286,0.00558,-0.01265,0,0,0,0.0125,0.1075,USDCHF_154,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.899,,,2,04-Dec-11,04-Dec-11,0.07625,-8.0986,13.75,0.01053,-0.03157,0,0,0,0.02,0.1325,USDCHF_155,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.903,,,2,04-Dec-11,04-Dec-11,0.1025,-15.76,20.22,0.01548,-0.05992,0,0,0,0.0325,0.1725,USDCHF_156,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.907,,,2,04-Dec-11,04-Dec-11,0.1725,-25.47,22.16,0.01697,-0.08081,0,0,0,0.0875,0.2575,USDCHF_157,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.911,,,2,04-Dec-11,04-Dec-11,0.32,-34.27,15.73,0.01205,-0.06615,0,0,0,0.225,0.415,USDCHF_158,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.915,,,2,04-Dec-11,04-Dec-11,0.495,-38.48,1.9106,0.00146,-0.00911,0,0,0,0.395,0.595,USDCHF_159,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.919,,,2,04-Dec-11,04-Dec-11,0.65875,-36.14,-12.93,-0.0099,0.05528,0,0,0,0.565,0.7525,USDCHF_160,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.923,,,2,04-Dec-11,04-Dec-11,0.78375,-28.45,-21.72,-0.01664,0.08419,0,0,0,0.7025,0.865,USDCHF_161,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.927,,,2,04-Dec-11,04-Dec-11,0.87625,-18.82,-21.97,-0.01683,0.07182,0,0,0,0.8075,0.945,USDCHF_162,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.931,,,2,04-Dec-11,04-Dec-11,0.915,-10.49,-16.46,-0.01261,0.04308,0,0,0,0.8575,0.9725,USDCHF_163,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.935,,,2,04-Dec-11,04-Dec-11,0.93125,-4.9327,-9.7164,-0.00744,0.01975,0,0,0,0.8825,0.98,USDCHF_164,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.939,,,2,04-Dec-11,04-Dec-11,0.95375,-1.9624,-4.6479,-0.00356,0.00727,0,0,0,0.915,0.9925,USDCHF_165,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.943,,,2,04-Dec-11,04-Dec-11,0.97385,-0.66183,-1.8303,-0.0014,0.00221,0,0,0,0.95,0.9977,USDCHF_166,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.947,,,2,04-Dec-11,04-Dec-11,0.9872,-0.18963,-0.59935,-0.00046,0.00055,0,0,0,0.975,0.9994,USDCHF_167,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.951,,,2,04-Dec-11,04-Dec-11,0.99245,-0.04625,-0.16438,-0.00013,0.0001,0,0,0,0.985,0.9999,USDCHF_168,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.955,,,2,04-Dec-11,04-Dec-11,0.98375,-0.00963,-0.03797,-0.00003,0,0,0,0,0.9675,1,USDCHF_169,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.872,,2,04-Dec-11,04-Dec-11,0.00105,-0.00109,0.00498,0,0,0,0,0,0,0.0021,USDCHF_170,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.876,,2,04-Dec-11,04-Dec-11,0.0012,-0.00801,0.03307,0.00003,-0.00002,0,0,0,0,0.0024,USDCHF_171,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.88,,2,04-Dec-11,04-Dec-11,0.0038,-0.04792,0.17752,0.00014,-0.00012,0,0,0,0.0001,0.0075,USDCHF_172,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.884,,2,04-Dec-11,04-Dec-11,0.00785,-0.23464,0.76983,0.00059,-0.00066,0,0,0,0.0007,0.015,USDCHF_173,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.888,,2,04-Dec-11,04-Dec-11,0.024,-0.94258,2.6951,0.00206,-0.00297,0,0,0,0.003,0.045,USDCHF_174,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.892,,2,04-Dec-11,04-Dec-11,0.04875,-3.1147,7.5987,0.00582,-0.01094,0,0,0,0.0125,0.085,USDCHF_175,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.896,,2,04-Dec-11,04-Dec-11,0.065,-8.4885,17.16,0.01315,-0.03261,0,0,0,0.02,0.11,USDCHF_176,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.9,,2,04-Dec-11,04-Dec-11,0.09375,-19.13,30.72,0.02353,-0.0764,0,0,0,0.035,0.1525,USDCHF_177,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.904,,2,04-Dec-11,04-Dec-11,0.2025,-35.73,42.61,0.03264,-0.13437,0,0,0,0.1275,0.2775,USDCHF_178,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.908,,2,04-Dec-11,04-Dec-11,0.405,-55.48,43.31,0.03318,-0.1641,0,0,0,0.32,0.49,USDCHF_179,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.912,,2,04-Dec-11,04-Dec-11,0.68125,-71.78,26.65,0.02041,-0.11285,0,0,0,0.6,0.7625,USDCHF_180,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.916,,2,04-Dec-11,04-Dec-11,0.92125,76.59,2.751,0.00211,-0.01242,0,0,0,0.865,0.9775,USDCHF_181,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.92,,2,04-Dec-11,04-Dec-11,0.6175,69.27,30.81,0.0236,-0.13146,0,0,0,0.5325,0.7025,USDCHF_182,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.924,,2,04-Dec-11,04-Dec-11,0.37,52.53,44.7,0.03423,-0.16744,0,0,0,0.285,0.455,USDCHF_183,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.928,,2,04-Dec-11,04-Dec-11,0.195,33.47,42.01,0.03218,-0.12967,0,0,0,0.1225,0.2675,USDCHF_184,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.932,,2,04-Dec-11,04-Dec-11,0.09125,17.97,29.78,0.02281,-0.07241,0,0,0,0.0325,0.15,USDCHF_185,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.936,,2,04-Dec-11,04-Dec-11,0.06625,8.1476,16.76,0.01284,-0.03135,0,0,0,0.02,0.1125,USDCHF_186,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.94,,2,04-Dec-11,04-Dec-11,0.0525,3.1259,7.6763,0.00588,-0.01101,0,0,0,0.0125,0.0925,USDCHF_187,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.944,,2,04-Dec-11,04-Dec-11,0.0379,1.0171,2.9012,0.00222,-0.00323,0,0,0,0.0033,0.0725,USDCHF_188,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.948,,2,04-Dec-11,04-Dec-11,0.0279,0.28126,0.91339,0.0007,-0.0008,0,0,0,0.0008,0.055,USDCHF_189,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.952,,2,04-Dec-11,04-Dec-11,0.01885,0.06624,0.24118,0.00018,-0.00017,0,0,0,0.0002,0.0375,USDCHF_190,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.956,,2,04-Dec-11,04-Dec-11,0.00875,0.01331,0.05369,0.00004,-0.00003,0,0,0,0,0.0175,USDCHF_191,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.873,,2,04-Dec-11,04-Dec-11,0.99895,0.00183,-0.00815,-0.00001,-0.00002,0,0,0,0.9979,1,USDCHF_192,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.877,,2,04-Dec-11,04-Dec-11,0.99835,0.01276,-0.05136,-0.00004,0,0,0,0,0.9967,1,USDCHF_193,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.881,,2,04-Dec-11,04-Dec-11,0.99615,0.07263,-0.26135,-0.0002,0.00016,0,0,0,0.9925,0.9998,USDCHF_194,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.885,,2,04-Dec-11,04-Dec-11,0.9895,0.33838,-1.0744,-0.00082,0.00096,0,0,0,0.98,0.999,USDCHF_195,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.889,,2,04-Dec-11,04-Dec-11,0.96915,1.2942,-3.5644,-0.00273,0.00417,0,0,0,0.9425,0.9958,USDCHF_196,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.893,,2,04-Dec-11,04-Dec-11,0.94125,4.0744,-9.5139,-0.00729,0.01465,0,0,0,0.9025,0.98,USDCHF_197,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.897,,2,04-Dec-11,04-Dec-11,0.925,10.59,-20.3,-0.01555,0.0413,0,0,0,0.8775,0.9725,USDCHF_198,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.901,,2,04-Dec-11,04-Dec-11,0.8925,22.76,-34.19,-0.02619,0.09056,0,0,0,0.83,0.955,USDCHF_199,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.905,,2,04-Dec-11,04-Dec-11,0.755,40.58,-44.2,-0.03386,0.14678,0,0,0,0.6775,0.8325,USDCHF_200,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.909,,2,04-Dec-11,04-Dec-11,0.53,60.19,-40.81,-0.03126,0.16013,0,0,0,0.4425,0.6175,USDCHF_201,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.913,,2,04-Dec-11,04-Dec-11,0.245,74.43,-20.04,-0.01535,0.08614,0,0,0,0.1675,0.3225,USDCHF_202,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.917,,2,04-Dec-11,04-Dec-11,0.17,-75.95,-10.51,-0.00805,0.04707,0,0,0,0.1,0.24,USDCHF_203,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.921,,2,04-Dec-11,04-Dec-11,0.45125,-65.71,-35.91,-0.02751,0.14931,0,0,0,0.365,0.5375,USDCHF_204,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.925,,2,04-Dec-11,04-Dec-11,0.68,-47.7,-45.41,-0.03478,0.16293,0,0,0,0.5975,0.7625,USDCHF_205,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.929,,2,04-Dec-11,04-Dec-11,0.83875,-29.12,-39.47,-0.03023,0.11514,0,0,0,0.77,0.9075,USDCHF_206,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.933,,2,04-Dec-11,04-Dec-11,0.9125,-14.98,-26.33,-0.02016,0.06,0,0,0,0.8575,0.9675,USDCHF_207,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.937,,2,04-Dec-11,04-Dec-11,0.93375,-6.5129,-14.05,-0.01076,0.02456,0,0,0,0.89,0.9775,USDCHF_208,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.941,,2,04-Dec-11,04-Dec-11,0.9525,-2.3974,-6.1256,-0.00469,0.00821,0,0,0,0.9125,0.9925,USDCHF_209,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.945,,2,04-Dec-11,04-Dec-11,0.9651,-0.74883,-2.2101,-0.00169,0.00229,0,0,0,0.9325,0.9977,USDCHF_210,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.949,,2,04-Dec-11,04-Dec-11,0.9747,-0.19889,-0.66549,-0.00051,0.00053,0,0,0,0.95,0.9994,USDCHF_211,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.953,,2,04-Dec-11,04-Dec-11,0.98245,-0.04502,-0.16831,-0.00013,0.00009,0,0,0,0.965,0.9999,USDCHF_212,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.957,,2,04-Dec-11,04-Dec-11,0.995,-0.0087,-0.03593,-0.00003,-0.00001,0,0,0,0.99,1,USDCHF_213,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.91,0.92,2,04-Dec-11,04-Dec-11,0.08,-0.91534,-12.34,-0.00945,0.12148,0,0,0,0.015,0.145,USDCHF_214,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.908,0.921,2,04-Dec-11,04-Dec-11,0.2,-5.7987,-43.68,-0.03345,0.24133,0,0,0,0.1125,0.2875,USDCHF_215,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.906,0.922,2,04-Dec-11,04-Dec-11,0.29,-13.32,-69.11,-0.05293,0.29394,0,0,0,0.1925,0.3875,USDCHF_216,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.904,0.923,2,04-Dec-11,04-Dec-11,0.40375,-20.29,-79.97,-0.06125,0.29499,0,0,0,0.3025,0.505,USDCHF_217,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.902,0.924,2,04-Dec-11,04-Dec-11,0.515,-25.38,-80.52,-0.06168,0.27133,0,0,0,0.41,0.62,USDCHF_218,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.9,0.925,2,04-Dec-11,04-Dec-11,0.61,-28.47,-75.74,-0.05801,0.23903,0,0,0,0.5075,0.7125,USDCHF_219,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.898,0.926,2,04-Dec-11,04-Dec-11,0.6875,-29.78,-68.71,-0.05263,0.206,0,0,0,0.5875,0.7875,USDCHF_220,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.896,0.927,2,04-Dec-11,04-Dec-11,0.7475,-29.58,-61.09,-0.04679,0.17567,0,0,0,0.6525,0.8425,USDCHF_221,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.894,0.928,2,04-Dec-11,04-Dec-11,0.79125,-28.21,-53.75,-0.04117,0.14907,0,0,0,0.705,0.8775,USDCHF_222,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.892,0.929,2,04-Dec-11,04-Dec-11,0.82875,-26,-47.07,-0.03605,0.12609,0,0,0,0.75,0.9075,USDCHF_223,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.89,0.93,2,04-Dec-11,04-Dec-11,0.8575,-23.3,-41.14,-0.03151,0.10621,0,0,0,0.785,0.93,USDCHF_224,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.888,0.931,2,04-Dec-11,04-Dec-11,0.8825,-20.39,-35.9,-0.0275,0.08891,0,0,0,0.815,0.95,USDCHF_225,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.886,0.932,2,04-Dec-11,04-Dec-11,0.90125,-17.49,-31.26,-0.02394,0.07382,0,0,0,0.84,0.9625,USDCHF_226,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.884,0.933,2,04-Dec-11,04-Dec-11,0.9125,-14.75,-27.1,-0.02075,0.06066,0,0,0,0.8575,0.9675,USDCHF_227,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.882,0.934,2,04-Dec-11,04-Dec-11,0.91875,-12.25,-23.33,-0.01787,0.04929,0,0,0,0.8675,0.97,USDCHF_228,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.88,0.935,2,04-Dec-11,04-Dec-11,0.925,-10.04,-19.92,-0.01526,0.03957,0,0,0,0.875,0.975,USDCHF_229,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.878,0.936,2,04-Dec-11,04-Dec-11,0.93,-8.1275,-16.84,-0.0129,0.03138,0,0,0,0.8825,0.9775,USDCHF_230,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.876,0.937,2,04-Dec-11,04-Dec-11,0.93375,-6.5049,-14.08,-0.01079,0.02457,0,0,0,0.89,0.9775,USDCHF_231,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.911,0.919,2,04-Dec-11,04-Dec-11,0.97315,0.1171,1.5824,0.00121,-0.03765,0,0,0,0.9475,0.9988,USDCHF_232,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.909,0.92,2,04-Dec-11,04-Dec-11,0.88125,2.8337,21.28,0.0163,-0.16266,0,0,0,0.805,0.9575,USDCHF_233,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.907,0.921,2,04-Dec-11,04-Dec-11,0.76875,10.14,52.36,0.04011,-0.2597,0,0,0,0.6775,0.86,USDCHF_234,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.905,0.922,2,04-Dec-11,04-Dec-11,0.67875,18.49,72.48,0.05551,-0.29156,0,0,0,0.58,0.7775,USDCHF_235,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.903,0.923,2,04-Dec-11,04-Dec-11,0.565,25.13,79.26,0.06071,-0.28302,0,0,0,0.4625,0.6675,USDCHF_236,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.901,0.924,2,04-Dec-11,04-Dec-11,0.46,29.48,77.78,0.05957,-0.25704,0,0,0,0.355,0.565,USDCHF_237,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.899,0.925,2,04-Dec-11,04-Dec-11,0.3725,31.74,72.32,0.05539,-0.22606,0,0,0,0.27,0.475,USDCHF_238,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.897,0.926,2,04-Dec-11,04-Dec-11,0.30125,32.25,65.37,0.05007,-0.19581,0,0,0,0.2025,0.4,USDCHF_239,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.895,0.927,2,04-Dec-11,04-Dec-11,0.245,31.35,58.24,0.04461,-0.16844,0,0,0,0.15,0.34,USDCHF_240,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.893,0.928,2,04-Dec-11,04-Dec-11,0.2,29.4,51.52,0.03946,-0.14435,0,0,0,0.11,0.29,USDCHF_241,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.891,0.929,2,04-Dec-11,04-Dec-11,0.1625,26.76,45.46,0.03482,-0.12322,0,0,0,0.0775,0.2475,USDCHF_242,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.889,0.93,2,04-Dec-11,04-Dec-11,0.13375,23.76,40.05,0.03068,-0.10458,0,0,0,0.055,0.2125,USDCHF_243,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.887,0.931,2,04-Dec-11,04-Dec-11,0.11375,20.65,35.22,0.02698,-0.08805,0,0,0,0.04,0.1875,USDCHF_244,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.885,0.932,2,04-Dec-11,04-Dec-11,0.1025,17.63,30.86,0.02363,-0.07339,0,0,0,0.0325,0.1725,USDCHF_245,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.883,0.933,2,04-Dec-11,04-Dec-11,0.095,14.82,26.87,0.02058,-0.06047,0,0,0,0.03,0.16,USDCHF_246,0
